sample,bestValue,bestWeight,bestFitness,average,time
1,4|5|9|12|15|16|18|21|24|29|33|38|39|40|42|,117,182,165,8.916442ms
1,4|5|9|12|15|16|18|21|24|29|33|38|39|40|42|,117,182,165,8.917346ms
1,4|5|9|12|15|16|18|21|24|29|33|38|39|40|42|,117,182,166,8.901938ms
1,4|5|9|12|15|16|18|21|24|29|33|38|39|40|42|,117,182,166,8.894277ms
1,4|5|9|12|15|16|18|21|24|29|33|38|39|40|42|,117,182,167,8.920089ms
1,4|5|9|12|15|16|18|21|24|29|33|38|39|40|42|,117,182,167,8.969806ms
1,4|5|9|12|15|16|18|21|24|29|33|38|39|40|42|,117,182,167,8.939883ms
1,4|5|9|12|15|16|18|21|24|29|33|38|39|40|42|,117,182,168,8.904944ms
1,4|5|9|12|15|16|18|21|24|29|33|38|39|40|42|,117,182,168,8.922213ms
1,4|5|9|12|15|16|18|21|24|29|33|38|39|40|42|,117,182,168,8.901821ms
1,4|5|9|12|15|16|18|21|24|29|33|38|39|40|42|,117,182,169,8.903135ms
1,4|5|9|12|15|16|18|21|24|29|33|38|39|40|42|,117,182,170,8.935188ms
1,4|5|9|12|15|16|18|21|24|29|33|38|39|40|42|,117,182,170,8.927654ms
1,4|5|9|12|15|16|18|21|24|29|33|38|39|40|42|,117,182,171,8.895565ms
1,4|5|9|12|15|16|18|21|24|29|33|38|39|40|42|,117,182,172,8.876636ms
1,4|5|9|12|15|16|18|21|24|29|33|38|39|40|42|,117,182,172,8.897124ms
1,4|5|9|12|15|16|18|21|24|29|33|38|39|40|42|,117,182,173,8.906244ms
1,4|5|9|12|15|16|18|21|24|29|33|38|39|40|42|,117,182,174,8.958539ms
1,4|5|7|9|12|13|14|18|19|24|29|30|33|34|35|38|39|40|42|,177,182,174,8.932257ms
1,4|5|9|12|15|16|18|21|24|29|33|38|39|40|42|,117,182,175,8.989836ms
1,4|5|9|12|15|16|18|21|24|29|33|38|39|40|42|,117,182,175,8.932316ms
1,4|5|9|12|15|16|18|21|24|29|33|38|39|40|42|,117,182,176,8.885236ms
1,4|5|7|9|12|13|14|18|19|24|29|30|33|34|35|38|39|40|42|,177,182,176,8.894969ms
1,4|5|9|12|15|16|18|21|24|29|33|38|39|40|42|,117,182,176,8.944086ms
1,4|5|7|9|12|13|14|18|19|24|29|30|33|34|35|38|39|40|42|,177,182,176,8.927064ms
1,4|5|7|9|12|15|18|21|24|25|29|33|38|39|40|42|,119,185,177,8.88508ms
1,4|5|7|9|12|15|18|21|24|25|29|33|38|39|40|42|,119,185,177,8.885333ms
1,4|5|7|9|12|15|18|21|24|25|29|33|38|39|40|42|,119,185,177,8.873637ms
1,4|5|7|9|12|15|18|21|24|25|29|33|38|39|40|42|,119,185,178,8.884117ms
1,4|5|7|9|12|15|18|21|24|25|29|33|38|39|40|42|,119,185,178,8.917025ms
1,4|5|7|9|12|15|18|21|24|25|29|33|38|39|40|42|,119,185,178,8.893026ms
1,4|5|7|9|12|15|18|21|24|25|29|33|38|39|40|42|,119,185,179,8.887301ms
1,4|5|7|9|12|15|18|21|24|25|29|33|38|39|40|42|,119,185,179,8.877582ms
1,4|5|7|9|12|15|18|21|24|25|29|33|38|39|40|42|,119,185,179,8.881768ms
1,4|5|9|10|14|15|16|18|19|21|24|29|33|38|39|40|42|,120,188,180,8.8948ms
1,4|5|9|10|14|15|16|18|19|21|24|29|33|38|39|40|42|,120,188,180,8.911327ms
1,4|5|9|10|14|15|16|18|19|21|24|29|33|38|39|40|42|,120,188,180,8.904795ms
1,4|5|9|10|14|15|16|18|19|21|24|29|33|38|39|40|42|,120,188,181,8.884321ms
1,4|5|9|10|14|15|16|18|19|21|24|29|33|38|39|40|42|,120,188,181,8.912578ms
1,4|5|9|10|14|15|16|18|19|21|24|29|33|38|39|40|42|,120,188,182,8.898067ms
1,4|5|9|10|14|15|16|18|19|21|24|29|33|38|39|40|42|,120,188,182,8.968297ms
1,4|5|9|10|14|15|16|18|19|21|24|29|33|38|39|40|42|,120,188,182,8.975468ms
1,4|5|9|10|14|15|16|18|19|21|24|29|33|38|39|40|42|,120,188,182,8.979668ms
1,4|5|9|10|14|15|16|18|19|21|24|29|33|38|39|40|42|,120,188,182,8.928828ms
1,4|5|9|10|14|15|16|18|19|21|24|29|33|38|39|40|42|,120,188,183,8.943705ms
1,4|5|9|10|14|15|16|18|19|21|24|29|33|38|39|40|42|,120,188,183,8.941646ms
1,4|5|9|10|14|15|16|18|19|21|24|29|33|38|39|40|42|,120,188,183,8.932601ms
1,4|5|9|10|14|15|16|18|19|21|24|29|33|38|39|40|42|,120,188,183,9.056508ms
1,4|5|7|8|9|12|15|18|24|25|29|33|38|39|40|42|,120,191,184,9.010679ms
1,4|5|7|9|12|18|21|24|25|29|30|33|38|40|42|,120,197,184,8.882043ms
1,4|5|7|9|12|18|21|24|25|29|30|33|38|40|42|,120,197,184,8.882552ms
1,4|5|7|9|12|18|21|24|25|29|30|33|38|40|42|,120,197,185,8.969107ms
1,4|5|7|9|12|18|21|24|25|29|30|33|38|40|42|,120,197,185,8.89986ms
1,4|5|7|9|12|18|21|24|25|29|30|33|38|40|42|,120,197,185,8.925407ms
1,4|5|7|9|12|18|21|24|25|29|30|33|38|40|42|,120,197,186,8.879312ms
1,4|5|9|12|15|18|21|24|25|29|30|33|38|40|42|,119,200,186,8.885841ms
1,4|5|9|12|15|18|21|24|25|29|30|33|38|40|42|,119,200,186,8.899392ms
1,4|5|9|12|15|18|21|24|25|29|30|33|38|40|42|,119,200,186,8.88005ms
1,4|5|9|12|15|18|21|24|25|29|30|33|38|40|42|,119,200,187,8.884761ms
1,4|5|9|12|15|18|21|24|25|29|30|33|38|40|42|,119,200,187,8.933849ms
1,4|5|9|12|15|18|21|24|25|29|30|33|38|40|42|,119,200,188,8.924477ms
1,4|5|9|12|15|18|21|24|25|29|30|33|38|40|42|,119,200,189,8.892988ms
1,4|5|9|12|15|18|21|24|25|29|30|33|38|40|42|,119,200,189,8.875721ms
1,4|5|9|12|15|18|21|24|25|29|30|33|38|40|42|,119,200,190,8.872935ms
1,4|5|9|12|15|18|21|24|25|29|30|33|38|40|42|,119,200,190,8.888505ms
1,4|5|9|12|15|18|21|24|25|29|30|33|38|40|42|,119,200,190,8.942066ms
1,4|5|9|12|15|18|21|24|25|29|30|33|38|40|42|,119,200,191,8.886521ms
1,4|5|9|12|15|18|21|24|25|29|30|33|38|40|42|,119,200,191,8.882098ms
1,4|5|9|12|15|18|21|24|25|29|30|33|38|40|42|,119,200,191,8.881075ms
1,4|5|9|12|15|18|21|24|25|29|30|33|38|40|42|,119,200,192,8.875257ms
1,4|5|9|12|13|15|18|21|24|29|30|33|38|40|42|,120,200,192,8.872885ms
1,4|5|9|12|15|18|21|24|25|29|30|33|38|40|42|,119,200,192,8.909646ms
1,4|5|9|12|13|15|18|21|24|29|30|33|38|40|42|,120,200,193,8.895333ms
1,4|5|7|9|18|24|29|30|33|38|40|41|42|,119,203,193,8.886669ms
1,4|5|7|9|18|24|29|30|33|38|40|41|42|,119,203,194,8.877984ms
1,4|5|7|9|18|24|29|30|33|38|40|41|42|,119,203,194,8.863789ms
1,4|5|7|9|18|24|29|30|33|38|40|41|42|,119,203,194,8.890227ms
1,4|5|7|9|18|24|29|30|33|38|40|41|42|,119,203,194,8.931508ms
1,4|5|7|9|18|24|29|30|33|38|40|41|42|,119,203,195,8.916218ms
1,4|5|7|9|18|24|29|30|33|38|40|41|42|,119,203,195,8.874525ms
1,4|5|9|12|15|18|24|25|29|33|34|38|40|42|,120,203,195,8.875794ms
1,4|5|7|9|18|24|29|30|33|38|40|41|42|,119,203,196,8.869268ms
1,4|5|9|12|15|18|24|25|29|33|34|38|40|42|,120,203,196,8.88058ms
1,4|5|7|9|18|24|29|30|33|38|40|41|42|,119,203,196,8.932641ms
1,4|5|9|12|15|18|24|25|29|33|34|38|40|42|,120,203,197,8.913596ms
1,4|5|9|12|15|18|24|25|29|33|34|38|40|42|,120,203,197,8.888725ms
1,4|5|9|12|15|18|24|25|29|33|34|38|40|42|,120,203,197,8.978785ms
1,4|5|7|9|18|24|29|30|33|38|40|41|42|,119,203,197,8.916144ms
1,4|5|7|9|18|24|29|30|33|38|40|41|42|,119,203,197,8.966662ms
1,4|5|7|9|18|24|29|30|33|38|40|41|42|,119,203,197,8.9152ms
1,4|5|7|9|18|24|29|30|33|38|40|41|42|,119,203,197,8.923906ms
1,4|5|7|9|18|24|29|30|33|38|40|41|42|,119,203,197,8.875901ms
1,4|5|7|9|18|24|29|30|33|38|40|41|42|,119,203,198,8.897436ms
1,4|5|7|9|18|24|29|30|33|38|40|41|42|,119,203,198,8.877301ms
1,4|5|7|9|18|24|29|30|33|38|40|41|42|,119,203,198,8.873255ms
1,4|5|9|12|15|18|24|25|29|33|34|38|40|42|,120,203,198,8.903072ms
1,4|5|9|12|15|18|24|25|29|33|34|38|40|42|,120,203,198,8.883047ms
1,4|5|9|12|15|18|24|25|29|33|34|38|40|42|,120,203,198,8.965291ms
1,4|5|9|12|15|18|24|25|29|33|34|38|40|42|,120,203,198,8.913807ms
1,4|5|7|9|18|24|29|30|33|38|40|41|42|,119,203,198,8.869362ms
1,4|5|9|12|15|18|24|25|29|33|34|38|40|42|,120,203,198,8.906363ms
1,4|5|7|9|18|24|29|30|33|38|40|41|42|,119,203,198,8.929965ms
1,4|5|9|12|15|18|24|25|29|33|34|38|40|42|,120,203,198,8.913207ms
1,4|5|7|9|18|24|29|30|33|38|40|41|42|,119,203,199,8.883654ms
1,4|5|9|12|15|18|24|25|29|33|34|38|40|42|,120,203,199,8.873515ms
1,4|5|9|12|15|18|24|25|29|33|34|38|40|42|,120,203,199,8.875577ms
1,4|5|9|12|15|18|24|25|29|33|34|38|40|42|,120,203,199,8.982527ms
1,4|5|9|12|15|18|24|25|29|33|34|38|40|42|,120,203,199,8.951715ms
1,4|5|9|12|15|18|24|25|29|33|34|38|40|42|,120,203,199,8.959344ms
1,4|5|9|12|15|18|24|25|29|33|34|38|40|42|,120,203,199,9.066241ms
1,4|5|7|9|18|24|29|30|33|38|40|41|42|,119,203,199,8.95707ms
1,4|5|9|12|15|18|24|25|29|33|34|38|40|42|,120,203,199,9.020482ms
1,4|5|9|12|15|18|24|25|29|33|34|38|40|42|,120,203,200,8.98244ms
1,4|5|9|12|15|18|24|25|29|33|34|38|40|42|,120,203,200,9.015874ms
1,4|5|9|12|15|18|24|25|29|33|34|38|40|42|,120,203,200,8.97008ms
1,4|5|9|12|15|18|24|25|29|33|34|38|40|42|,120,203,200,8.980883ms
1,4|5|9|12|15|18|24|25|29|33|34|38|40|42|,120,203,200,9.006317ms
1,4|5|9|12|15|18|24|25|29|33|34|38|40|42|,120,203,200,8.969016ms
1,4|5|9|12|15|18|24|25|29|33|34|38|40|42|,120,203,200,9.036984ms
1,4|5|9|12|15|18|24|25|29|33|34|38|40|42|,120,203,200,8.948586ms
1,4|5|9|12|15|18|24|25|29|33|34|38|40|42|,120,203,200,9.042911ms
1,4|5|9|12|15|18|24|25|29|33|34|38|40|42|,120,203,200,8.897852ms
1,4|5|9|12|15|18|24|25|29|33|34|38|40|42|,120,203,200,9.018518ms
1,4|5|9|12|15|18|24|25|29|33|34|38|40|42|,120,203,200,8.927876ms
1,4|5|9|12|15|18|24|25|29|33|34|38|40|42|,120,203,200,8.983626ms
1,4|5|9|12|15|18|24|25|29|33|34|38|40|42|,120,203,200,9.008525ms
1,4|5|9|12|15|18|24|25|29|33|34|38|40|42|,120,203,200,8.947957ms
1,4|5|9|12|15|18|24|25|29|33|34|38|40|42|,120,203,201,8.913954ms
1,4|5|9|12|15|18|24|25|29|33|34|38|40|42|,120,203,201,8.918704ms
1,4|5|9|12|15|18|24|25|29|33|34|38|40|42|,120,203,201,8.900945ms
1,4|5|9|12|15|18|24|25|29|33|34|38|40|42|,120,203,201,8.901622ms
1,4|5|9|12|15|18|24|25|29|33|34|38|40|42|,120,203,201,8.952141ms
1,4|5|7|9|18|24|29|30|33|38|40|41|42|,119,203,201,8.932348ms
1,4|5|9|12|15|18|24|25|29|33|34|38|40|42|,120,203,201,8.906064ms
1,4|5|9|12|15|18|24|25|29|33|34|38|40|42|,120,203,201,8.873252ms
1,4|5|9|12|15|18|24|25|29|33|34|38|40|42|,120,203,201,8.893494ms
1,4|5|9|12|15|18|24|25|29|33|34|38|40|42|,120,203,201,8.893976ms
1,4|5|9|12|15|18|24|25|29|33|34|38|40|42|,120,203,201,8.92333ms
1,4|5|9|12|15|18|24|25|29|33|34|38|40|42|,120,203,202,8.906328ms
1,4|5|9|12|15|18|24|25|29|33|34|38|40|42|,120,203,202,8.892815ms
1,4|5|9|12|15|18|24|25|29|33|34|38|40|42|,120,203,202,8.893665ms
1,4|5|9|12|15|18|24|25|29|33|34|38|40|42|,120,203,202,8.907731ms
1,4|5|9|12|15|18|24|25|29|33|34|38|40|42|,120,203,202,8.89341ms
1,4|5|9|12|15|18|24|25|29|33|34|38|40|42|,120,203,202,8.941483ms
1,4|5|9|12|15|18|24|25|29|33|34|38|40|42|,120,203,202,8.933606ms
1,4|5|9|12|15|18|24|25|29|33|34|38|40|42|,120,203,202,8.913097ms
1,4|5|9|12|15|18|24|25|29|33|34|38|40|42|,120,203,202,8.927033ms
1,4|5|9|12|15|18|24|25|29|33|34|38|40|42|,120,203,202,8.930239ms
1,4|5|9|12|15|18|24|25|29|33|34|38|40|42|,120,203,203,8.944755ms
1,4|5|9|12|15|18|24|25|29|33|34|38|40|42|,120,203,203,8.989492ms
1,4|5|9|12|15|18|24|25|29|33|34|38|40|42|,120,203,203,8.94931ms
1,4|5|9|12|15|18|24|25|29|33|34|38|40|42|,120,203,203,8.919455ms
1,4|5|9|12|15|18|24|25|29|33|34|38|40|42|,120,203,203,8.935019ms
1,4|5|9|12|15|18|24|25|29|33|34|38|40|42|,120,203,203,8.9666ms
1,4|5|9|12|15|18|24|25|29|33|34|38|40|42|,120,203,203,8.959819ms
1,4|5|9|12|15|18|24|25|29|33|34|38|40|42|,120,203,203,8.936657ms
1,4|5|9|12|15|18|24|25|29|33|34|38|40|42|,120,203,203,8.928608ms
1,4|5|9|12|15|18|24|25|29|33|34|38|40|42|,120,203,203,8.90863ms
1,4|5|9|12|15|18|24|25|29|33|34|38|40|42|,120,203,203,8.896261ms
1,4|5|9|12|15|18|24|25|29|33|34|38|40|42|,120,203,203,8.897382ms
1,4|5|9|12|15|18|24|25|29|33|34|38|40|42|,120,203,203,8.904528ms
1,4|5|9|12|15|18|24|25|29|33|34|38|40|42|,120,203,203,8.94055ms
1,4|5|9|12|15|18|24|25|29|33|34|38|40|42|,120,203,203,8.931482ms
1,4|5|9|12|15|18|24|25|29|33|34|38|40|42|,120,203,203,8.952112ms
1,4|5|9|12|15|18|24|25|29|33|34|38|40|42|,120,203,203,8.940696ms
1,4|5|9|12|15|18|24|25|29|33|34|38|40|42|,120,203,203,8.973168ms
1,4|5|9|12|15|18|24|25|29|33|34|38|40|42|,120,203,203,9.000564ms
1,4|5|9|12|15|18|24|25|29|33|34|38|40|42|,120,203,203,9.041936ms
1,4|5|9|12|15|18|24|25|29|33|34|38|40|42|,120,203,203,9.000418ms
1,4|5|9|12|15|18|24|25|29|33|34|38|40|42|,120,203,203,9.172072ms
1,4|5|9|12|15|18|24|25|29|33|34|38|40|42|,120,203,203,9.061603ms
1,4|5|9|12|15|18|24|25|29|33|34|38|40|42|,120,203,203,8.914553ms
1,4|5|9|12|15|18|24|25|29|33|34|38|40|42|,120,203,203,9.172384ms
1,4|5|9|12|15|18|24|25|29|33|34|38|40|42|,120,203,203,9.269362ms
1,4|5|9|12|15|18|24|25|29|33|34|38|40|42|,120,203,203,9.173782ms
1,4|5|9|12|15|18|24|25|29|33|34|38|40|42|,120,203,203,9.165869ms
1,4|5|7|9|10|18|24|29|30|33|38|40|41|42|,120,204,203,9.031076ms
1,4|5|8|9|15|18|24|25|29|33|34|38|40|42|,119,205,203,8.970475ms
1,4|5|8|9|15|18|24|25|29|33|34|38|40|42|,119,205,203,9.041001ms
1,4|5|8|9|15|18|24|25|29|33|34|38|40|42|,119,205,203,8.938171ms
1,4|5|8|9|15|18|24|25|29|33|34|38|40|42|,119,205,203,9.021779ms
1,4|5|8|9|15|18|24|25|29|33|34|38|40|42|,119,205,203,8.956429ms
1,4|5|8|9|15|18|24|25|29|33|34|38|40|42|,119,205,203,9.192708ms
1,4|5|8|9|15|18|24|25|29|33|34|38|40|42|,119,205,203,8.984069ms
1,4|5|8|9|15|18|24|25|29|33|34|38|40|42|,119,205,203,8.998296ms
1,4|5|8|9|15|18|24|25|29|33|34|38|40|42|,119,205,203,8.963832ms
1,4|5|8|9|15|18|24|25|29|33|34|38|40|42|,119,205,203,8.990625ms
1,4|5|8|9|15|18|24|25|29|33|34|38|40|42|,119,205,203,9.065665ms
1,4|5|8|9|15|18|24|25|29|33|34|38|40|42|,119,205,203,9.061648ms
1,4|5|8|9|15|18|24|25|29|33|34|38|40|42|,119,205,203,8.983104ms
1,4|5|8|9|15|18|24|25|29|33|34|38|40|42|,119,205,203,8.955452ms
1,4|5|8|9|15|18|24|25|29|33|34|38|40|42|,119,205,203,8.97908ms
1,4|5|8|9|15|18|24|25|29|33|34|38|40|42|,119,205,203,8.963984ms
1,4|5|8|9|15|18|24|25|29|33|34|38|40|42|,119,205,203,8.943839ms
1,4|5|8|9|15|18|24|25|29|33|34|38|40|42|,119,205,203,8.950202ms
1,4|5|8|9|15|18|24|25|29|33|34|38|40|42|,119,205,203,8.916992ms
1,4|5|8|9|15|18|24|25|29|33|34|38|40|42|,119,205,203,8.954545ms
1,4|5|8|9|15|18|24|25|29|33|34|38|40|42|,119,205,203,8.95073ms
1,4|5|8|9|15|18|24|25|29|33|34|38|40|42|,119,205,203,8.953295ms
1,4|5|8|9|15|18|24|25|29|33|34|38|40|42|,119,205,203,8.947719ms
1,4|5|8|9|15|18|24|25|29|33|34|38|40|42|,119,205,203,8.950498ms
1,4|5|8|9|15|18|24|25|29|33|34|38|40|42|,119,205,203,8.929383ms
1,4|5|8|9|15|18|24|25|29|33|34|38|40|42|,119,205,203,8.917087ms
1,4|5|8|9|15|18|24|25|29|33|34|38|40|42|,119,205,203,8.961363ms
1,4|5|8|9|15|18|24|25|29|33|34|38|40|42|,119,205,203,8.962597ms
1,4|5|8|9|15|18|24|25|29|33|34|38|40|42|,119,205,203,8.938299ms
1,4|5|8|9|15|18|24|25|29|33|34|38|40|42|,119,205,203,8.968767ms
1,4|5|8|9|15|18|24|25|29|33|34|38|40|42|,119,205,203,8.978915ms
1,4|5|8|9|15|18|24|25|29|33|34|38|40|42|,119,205,203,9.122993ms
1,4|5|8|9|15|18|24|25|29|33|34|38|40|42|,119,205,203,9.04766ms
1,4|5|8|9|15|18|24|25|29|33|34|38|40|42|,119,205,203,8.952695ms
1,4|5|8|9|15|18|24|25|29|33|34|38|40|42|,119,205,203,9.06654ms
1,4|5|8|9|15|18|24|25|29|33|34|38|40|42|,119,205,203,8.942173ms
1,4|5|8|9|15|18|24|25|29|33|34|38|40|42|,119,205,203,9.057823ms
1,4|5|8|9|15|18|24|25|29|33|34|38|40|42|,119,205,203,8.981787ms
1,4|5|8|9|15|18|24|25|29|33|34|38|40|42|,119,205,203,9.002588ms
1,4|5|8|9|15|18|24|25|29|33|34|38|40|42|,119,205,203,9.027583ms
1,4|5|8|9|15|18|24|25|29|33|34|38|40|42|,119,205,203,9.0382ms
1,4|5|8|9|15|18|24|25|29|33|34|38|40|42|,119,205,203,8.964793ms
1,4|5|8|9|15|18|24|25|29|33|34|38|40|42|,119,205,203,9.059741ms
1,4|5|8|9|15|18|24|25|29|33|34|38|40|42|,119,205,203,9.017409ms
1,4|5|8|9|15|18|24|25|29|33|34|38|40|42|,119,205,203,9.075685ms
1,4|5|8|9|15|18|24|25|29|33|34|38|40|42|,119,205,203,9.064998ms
1,4|5|8|9|15|18|24|25|29|33|34|38|40|42|,119,205,203,8.932149ms
1,4|5|8|9|15|18|24|25|29|33|34|38|40|42|,119,205,203,9.123222ms
1,4|5|8|9|15|18|24|25|29|33|34|38|40|42|,119,205,203,8.917022ms
1,4|5|8|9|15|18|24|25|29|33|34|38|40|42|,119,205,204,9.184141ms
1,4|5|8|9|15|18|24|25|29|33|34|38|40|42|,119,205,204,9.013254ms
1,4|5|8|9|15|18|24|25|29|33|34|38|40|42|,119,205,204,9.145997ms
1,4|5|8|9|10|15|18|24|25|29|33|34|38|40|42|,120,206,204,8.919238ms
1,4|5|8|9|10|15|18|24|25|29|33|34|38|40|42|,120,206,204,9.065854ms
1,4|5|8|9|10|15|18|24|25|29|33|34|38|40|42|,120,206,204,9.023037ms
1,4|5|8|9|10|15|18|24|25|29|33|34|38|40|42|,120,206,204,9.038463ms
1,4|5|8|9|10|15|18|24|25|29|33|34|38|40|42|,120,206,204,9.003762ms
1,4|5|8|9|10|15|18|24|25|29|33|34|38|40|42|,120,206,204,8.93601ms
1,4|5|8|9|10|15|18|24|25|29|33|34|38|40|42|,120,206,204,8.960524ms
1,4|5|8|9|10|15|18|24|25|29|33|34|38|40|42|,120,206,204,8.89876ms
1,4|5|8|9|10|15|18|24|25|29|33|34|38|40|42|,120,206,204,9.041152ms
1,4|5|8|9|10|15|18|24|25|29|33|34|38|40|42|,120,206,204,8.990372ms
1,4|5|8|9|10|15|18|24|25|29|33|34|38|40|42|,120,206,204,9.094217ms
1,4|5|8|9|10|15|18|24|25|29|33|34|38|40|42|,120,206,204,8.933391ms
1,4|5|8|9|10|15|18|24|25|29|33|34|38|40|42|,120,206,205,9.135085ms
1,4|8|9|15|18|19|21|24|25|29|33|34|38|40|42|,120,207,205,8.970812ms
1,4|8|9|15|18|19|21|24|25|29|33|34|38|40|42|,120,207,205,9.034407ms
1,4|8|9|15|18|19|21|24|25|29|33|34|38|40|42|,120,207,205,8.995034ms
1,4|8|9|15|18|19|21|24|25|29|33|34|38|40|42|,120,207,205,9.070588ms
1,4|8|9|15|18|19|21|24|25|29|33|34|38|40|42|,120,207,205,8.965626ms
1,4|8|9|15|18|19|21|24|25|29|33|34|38|40|42|,120,207,205,8.95216ms
1,4|8|9|15|18|19|21|24|25|29|33|34|38|40|42|,120,207,205,9.02695ms
1,4|8|9|15|18|19|21|24|25|29|33|34|38|40|42|,120,207,205,9.034626ms
1,4|8|9|15|18|19|21|24|25|29|33|34|38|40|42|,120,207,205,9.099901ms
1,4|8|9|15|18|19|21|24|25|29|33|34|38|40|42|,120,207,205,8.945071ms
1,4|8|9|15|18|19|21|24|25|29|33|34|38|40|42|,120,207,205,9.056768ms
1,4|8|9|15|18|19|21|24|25|29|33|34|38|40|42|,120,207,205,8.965737ms
1,4|8|9|15|18|19|21|24|25|29|33|34|38|40|42|,120,207,205,9.188634ms
1,4|8|9|15|18|19|21|24|25|29|33|34|38|40|42|,120,207,205,8.977249ms
1,4|8|9|15|18|19|21|24|25|29|33|34|38|40|42|,120,207,205,8.960353ms
1,4|8|9|15|18|19|21|24|25|29|33|34|38|40|42|,120,207,205,9.012641ms
1,4|8|9|15|18|19|21|24|25|29|33|34|38|40|42|,120,207,205,8.928522ms
1,4|8|9|15|18|19|21|24|25|29|33|34|38|40|42|,120,207,205,8.897005ms
1,4|8|9|15|18|19|21|24|25|29|33|34|38|40|42|,120,207,205,8.894964ms
1,4|8|9|15|18|19|21|24|25|29|33|34|38|40|42|,120,207,205,8.899226ms
1,4|8|9|15|18|19|21|24|25|29|33|34|38|40|42|,120,207,205,8.903936ms
1,4|8|9|10|15|18|19|24|25|28|29|33|34|38|40|42|,120,208,205,8.987353ms
1,4|8|9|10|15|18|19|24|25|28|29|33|34|38|40|42|,120,208,205,8.944207ms
1,4|8|9|10|15|18|19|24|25|28|29|33|34|38|40|42|,120,208,205,8.946929ms
1,4|8|9|10|15|18|19|24|25|28|29|33|34|38|40|42|,120,208,205,8.90707ms
1,4|8|9|10|15|18|19|24|25|28|29|33|34|38|40|42|,120,208,205,8.946676ms
1,4|8|9|10|15|18|19|24|25|28|29|33|34|38|40|42|,120,208,205,8.913332ms
1,4|8|9|10|15|18|19|24|25|28|29|33|34|38|40|42|,120,208,206,8.953494ms
1,4|8|9|10|15|18|19|24|25|28|29|33|34|38|40|42|,120,208,206,8.961347ms
1,4|8|9|10|15|18|19|24|25|28|29|33|34|38|40|42|,120,208,206,8.884476ms
1,4|8|9|10|15|18|19|24|25|28|29|33|34|38|40|42|,120,208,206,8.932654ms
1,4|8|9|10|15|18|19|24|25|28|29|33|34|38|40|42|,120,208,206,8.889968ms
1,4|8|9|10|15|18|19|24|25|28|29|33|34|38|40|42|,120,208,206,9.002081ms
1,4|8|9|10|15|18|19|24|25|28|29|33|34|38|40|42|,120,208,206,8.937376ms
1,4|8|9|10|15|18|19|24|25|28|29|33|34|38|40|42|,120,208,206,8.955421ms
1,4|8|9|10|15|18|19|24|25|28|29|33|34|38|40|42|,120,208,206,8.918727ms
