sample,bestValue,bestWeight,bestFitness,average,time
1,1|7|8|9|12|14|17|18|19|22|27|29|30|33|35|38|42|,119,179,120,0
1,1|7|8|9|12|14|17|18|19|22|27|29|30|33|35|38|42|,119,179,138,45.306882ms
1,1|7|8|9|12|14|17|18|19|22|27|29|30|33|35|38|42|,119,179,148,46.751185ms
1,1|7|8|9|12|14|17|18|19|22|27|29|30|33|35|38|42|,119,179,156,45.797065ms
1,6|8|9|12|14|15|17|18|19|22|27|29|30|33|35|38|42|,119,184,162,45.495346ms
1,6|8|9|12|14|15|17|18|19|22|27|29|30|33|35|38|42|,119,184,166,45.867664ms
1,1|7|8|10|18|19|22|25|29|30|33|34|41|42|,119,190,170,45.2869ms
1,1|7|8|10|18|19|22|25|29|30|33|34|41|42|,119,190,173,45.483727ms
1,7|8|12|14|15|18|19|29|30|35|38|40|42|,118,193,175,45.233392ms
1,7|8|12|14|15|18|19|29|30|35|38|40|42|,118,193,178,45.274313ms
1,6|8|9|12|14|15|18|19|29|30|35|38|40|42|,119,199,181,45.395087ms
1,6|8|9|12|14|15|18|19|29|30|35|38|40|42|,119,199,183,45.042243ms
1,6|8|9|12|14|15|18|19|29|30|35|38|40|42|,119,199,185,45.282897ms
1,8|9|12|14|15|18|19|22|29|30|35|38|40|42|,118,200,187,45.022882ms
1,8|9|12|14|15|18|19|22|29|30|35|38|40|42|,118,200,189,45.003677ms
1,8|9|12|14|15|18|19|22|29|30|35|38|40|42|,118,200,190,45.282975ms
1,8|9|12|14|15|18|19|22|29|30|35|38|40|42|,118,200,191,45.427943ms
1,1|15|18|29|30|33|34|38|40|42|,120,201,192,45.267019ms
1,8|9|10|12|14|15|18|19|22|29|30|35|38|40|42|,119,201,193,45.621244ms
1,1|15|18|29|30|33|34|38|40|42|,120,201,195,45.278746ms
1,1|15|18|29|30|33|34|38|40|42|,120,201,196,45.512207ms
1,15|18|24|29|30|33|34|38|40|42|,119,204,197,45.308369ms
1,15|18|24|29|30|33|34|38|40|42|,119,204,198,45.396008ms
1,9|14|15|18|19|29|30|33|34|40|42|,120,206,199,45.364435ms
1,9|14|15|18|19|29|30|33|34|40|42|,120,206,199,45.090343ms
1,9|14|15|18|19|29|30|33|34|40|42|,120,206,200,45.672482ms
1,4|8|9|12|14|15|18|19|22|29|30|35|38|40|42|,120,208,200,45.512993ms
1,4|8|9|12|14|15|18|19|22|29|30|35|38|40|42|,120,208,200,45.6223ms
1,4|8|9|12|14|15|18|19|22|29|30|35|38|40|42|,120,208,201,45.109705ms
1,4|8|9|12|14|15|18|19|22|29|30|35|38|40|42|,120,208,202,45.29791ms
1,4|15|18|29|30|33|34|38|40|42|,119,208,202,45.425939ms
1,4|9|15|18|19|29|30|33|34|40|42|,119,212,203,45.446498ms
1,4|9|15|18|19|29|30|33|34|40|42|,119,212,203,45.758263ms
1,4|9|15|18|19|29|30|33|34|40|42|,119,212,204,45.305989ms
1,4|9|15|18|19|29|30|33|34|40|42|,119,212,205,45.508626ms
1,4|9|10|15|18|19|29|30|33|34|40|42|,120,213,206,45.282069ms
1,4|9|10|15|18|19|29|30|33|34|40|42|,120,213,206,45.255339ms
1,4|9|10|15|18|19|29|30|33|34|40|42|,120,213,207,45.362527ms
1,4|9|10|15|18|19|29|30|33|34|40|42|,120,213,207,45.179417ms
1,4|9|10|15|18|19|29|30|33|34|40|42|,120,213,208,45.454796ms
1,4|9|10|15|18|19|29|30|33|34|40|42|,120,213,208,45.59629ms
1,4|9|15|18|29|30|33|34|38|40|42|,120,213,208,45.079872ms
1,4|9|10|15|18|19|29|30|33|34|40|42|,120,213,209,45.776018ms
1,4|9|10|15|18|19|29|30|33|34|40|42|,120,213,209,45.496074ms
1,4|9|10|15|18|19|29|30|33|34|40|42|,120,213,209,45.548962ms
1,4|9|10|15|18|19|29|30|33|34|40|42|,120,213,210,45.470951ms
1,4|9|10|15|18|19|29|30|33|34|40|42|,120,213,210,45.387611ms
1,4|9|10|15|18|19|29|30|33|34|40|42|,120,213,210,45.427266ms
1,4|9|10|15|18|19|29|30|33|34|40|42|,120,213,210,45.140961ms
1,4|9|10|15|18|19|29|30|33|34|40|42|,120,213,211,45.341283ms
1,4|9|10|15|18|19|29|30|33|34|40|42|,120,213,211,45.341506ms
1,4|9|10|15|18|19|29|30|33|34|40|42|,120,213,211,45.581372ms
1,4|9|10|15|18|19|29|30|33|34|40|42|,120,213,212,45.467006ms
1,4|9|10|15|18|19|29|30|33|34|40|42|,120,213,212,45.259748ms
1,4|9|10|15|18|19|29|30|33|34|40|42|,120,213,212,45.552029ms
1,4|9|10|15|18|19|29|30|33|34|40|42|,120,213,212,45.256422ms
1,4|9|10|15|18|19|29|30|33|34|40|42|,120,213,212,45.619758ms
1,4|9|10|15|18|19|29|30|33|34|40|42|,120,213,213,45.461149ms
1,4|9|10|15|18|19|29|30|33|34|40|42|,120,213,213,45.585984ms
1,4|9|10|15|18|19|29|30|33|34|40|42|,120,213,213,45.339984ms
1,4|9|10|15|18|19|29|30|33|34|40|42|,120,213,213,45.72595ms
1,4|9|10|15|18|19|29|30|33|34|40|42|,120,213,213,45.360249ms
1,4|9|10|15|18|19|29|30|33|34|40|42|,120,213,213,45.500069ms
1,4|9|10|15|18|19|29|30|33|34|40|42|,120,213,213,45.290796ms
1,4|9|15|18|19|29|30|34|40|41|42|,120,214,213,45.680697ms
1,4|9|15|18|19|29|30|34|40|41|42|,120,214,213,45.911039ms
1,4|9|15|18|19|29|30|34|40|41|42|,120,214,213,45.568267ms
1,4|9|15|18|19|29|30|34|40|41|42|,120,214,213,45.360638ms
1,4|9|15|18|19|29|30|34|40|41|42|,120,214,213,45.497121ms
1,4|9|15|18|19|29|30|34|40|41|42|,120,214,213,45.658379ms
1,4|9|15|18|19|29|30|34|40|41|42|,120,214,213,45.367755ms
1,4|9|15|18|19|29|30|34|40|41|42|,120,214,213,45.439825ms
1,4|9|15|18|19|29|30|34|40|41|42|,120,214,213,45.574422ms
1,4|9|15|18|19|29|30|34|40|41|42|,120,214,213,45.568867ms
1,4|9|15|18|19|29|30|34|40|41|42|,120,214,213,45.581899ms
1,4|9|15|18|19|29|30|34|40|41|42|,120,214,213,45.706116ms
1,4|9|15|18|19|29|30|34|40|41|42|,120,214,213,45.335797ms
1,4|9|15|18|19|29|30|34|40|41|42|,120,214,213,45.398478ms
1,4|9|15|18|19|29|30|34|40|41|42|,120,214,213,45.70053ms
1,4|9|15|18|19|29|30|34|40|41|42|,120,214,213,45.757454ms
1,4|9|15|18|19|29|30|34|40|41|42|,120,214,213,45.82471ms
1,4|9|15|18|19|29|30|34|40|41|42|,120,214,213,45.593086ms
1,4|9|15|18|19|29|30|34|40|41|42|,120,214,213,45.473239ms
1,4|9|15|18|19|29|30|34|40|41|42|,120,214,213,45.462945ms
1,4|9|15|18|19|29|30|34|40|41|42|,120,214,213,45.398743ms
1,4|9|15|18|19|29|30|34|40|41|42|,120,214,213,45.491686ms
1,4|9|15|18|19|29|30|34|40|41|42|,120,214,213,45.706599ms
1,4|9|15|18|19|29|30|34|40|41|42|,120,214,214,45.766323ms
1,4|9|15|18|19|29|30|34|40|41|42|,120,214,214,45.279683ms
1,4|9|15|18|19|29|30|34|40|41|42|,120,214,214,45.42555ms
1,4|9|15|18|19|29|30|34|40|41|42|,120,214,214,45.223627ms
1,4|9|15|18|19|29|30|34|40|41|42|,120,214,214,45.279473ms
1,4|9|15|18|19|29|30|34|40|41|42|,120,214,214,45.323414ms
1,4|9|15|18|19|29|30|34|40|41|42|,120,214,214,45.217836ms
1,4|9|15|18|19|29|30|34|40|41|42|,120,214,214,45.403963ms
1,4|9|15|18|19|29|30|34|40|41|42|,120,214,214,45.78116ms
1,4|9|15|18|19|29|30|34|40|41|42|,120,214,214,45.712468ms
1,4|9|15|18|19|29|30|34|40|41|42|,120,214,214,45.094228ms
1,4|9|15|18|19|29|30|34|40|41|42|,120,214,214,45.641835ms
1,4|9|15|18|19|29|30|34|40|41|42|,120,214,214,44.917256ms
1,4|9|15|18|19|29|30|34|40|41|42|,120,214,214,45.225187ms
1,4|9|15|18|19|29|30|34|40|41|42|,120,214,214,45.186545ms
1,4|9|15|18|19|29|30|34|40|41|42|,120,214,214,45.204999ms
1,4|9|15|18|19|29|30|34|40|41|42|,120,214,214,45.374743ms
1,4|9|15|18|19|29|30|34|40|41|42|,120,214,214,45.142626ms
1,4|9|15|18|19|29|30|34|40|41|42|,120,214,214,45.799737ms
1,4|9|15|18|19|29|30|34|40|41|42|,120,214,214,45.311727ms
1,4|9|15|18|19|29|30|34|40|41|42|,120,214,214,45.407471ms
1,4|9|15|18|19|29|30|34|40|41|42|,120,214,214,45.53968ms
1,4|9|15|18|19|29|30|34|40|41|42|,120,214,214,45.433171ms
1,4|9|15|18|19|29|30|34|40|41|42|,120,214,214,45.393299ms
1,4|9|15|18|19|29|30|34|40|41|42|,120,214,214,45.531199ms
1,4|9|15|18|19|29|30|34|40|41|42|,120,214,214,45.691086ms
1,4|9|15|18|19|29|30|34|40|41|42|,120,214,214,45.378244ms
1,4|9|15|18|19|29|30|34|40|41|42|,120,214,214,45.58944ms
1,4|9|15|18|19|29|30|34|40|41|42|,120,214,214,45.395866ms
1,4|9|15|18|19|29|30|34|40|41|42|,120,214,214,45.300486ms
1,4|9|15|18|19|29|30|34|40|41|42|,120,214,214,45.176545ms
1,4|9|15|18|19|29|30|34|40|41|42|,120,214,214,45.25257ms
1,4|9|15|18|19|29|30|34|40|41|42|,120,214,214,45.308655ms
1,4|9|15|18|19|29|30|34|40|41|42|,120,214,214,45.611434ms
1,4|9|15|18|19|29|30|34|40|41|42|,120,214,214,45.431386ms
1,4|9|15|18|19|29|30|34|40|41|42|,120,214,214,45.359402ms
1,4|9|15|18|19|29|30|34|40|41|42|,120,214,214,45.207431ms
1,4|9|15|18|19|29|30|34|40|41|42|,120,214,214,45.423408ms
1,4|9|15|18|19|29|30|34|40|41|42|,120,214,214,45.448486ms
1,4|9|15|18|19|29|30|34|40|41|42|,120,214,214,45.366025ms
1,4|9|15|18|19|29|30|34|40|41|42|,120,214,214,45.418611ms
1,4|9|15|18|19|29|30|34|40|41|42|,120,214,214,45.332777ms
1,4|9|15|18|19|29|30|34|40|41|42|,120,214,214,45.523815ms
1,4|9|15|18|19|29|30|34|40|41|42|,120,214,214,45.54199ms
1,4|9|15|18|19|29|30|34|40|41|42|,120,214,214,45.307201ms
1,4|9|15|18|19|29|30|34|40|41|42|,120,214,214,45.726459ms
1,4|9|15|18|19|29|30|34|40|41|42|,120,214,214,45.160315ms
1,4|9|15|18|19|29|30|34|40|41|42|,120,214,214,45.575691ms
1,4|9|15|18|19|29|30|34|40|41|42|,120,214,214,45.515894ms
1,4|9|15|18|19|29|30|34|40|41|42|,120,214,214,45.303145ms
1,4|9|15|18|19|29|30|34|40|41|42|,120,214,214,45.322221ms
1,4|9|15|18|19|29|30|34|40|41|42|,120,214,214,45.329494ms
1,4|9|15|18|19|29|30|34|40|41|42|,120,214,214,45.458912ms
1,4|9|15|18|19|29|30|34|40|41|42|,120,214,214,45.374761ms
1,4|9|15|18|19|29|30|34|40|41|42|,120,214,214,45.390987ms
1,4|9|15|18|19|29|30|34|40|41|42|,120,214,214,45.202365ms
1,4|9|15|18|19|29|30|34|40|41|42|,120,214,214,45.32495ms
1,4|9|15|18|19|29|30|34|40|41|42|,120,214,214,45.236837ms
1,4|9|15|18|19|29|30|34|40|41|42|,120,214,214,46.369792ms
1,4|9|15|18|19|29|30|34|40|41|42|,120,214,214,46.357211ms
1,4|9|15|18|19|29|30|34|40|41|42|,120,214,214,45.443588ms
1,4|9|15|18|19|29|30|34|40|41|42|,120,214,214,45.468014ms
1,4|9|15|18|19|29|30|34|40|41|42|,120,214,214,45.287686ms
1,4|9|15|18|19|29|30|34|40|41|42|,120,214,214,45.283299ms
1,4|9|15|18|19|29|30|34|40|41|42|,120,214,214,45.37839ms
1,4|9|15|18|19|29|30|34|40|41|42|,120,214,214,45.539982ms
1,4|9|15|18|19|29|30|34|40|41|42|,120,214,214,45.56592ms
1,4|9|15|18|19|29|30|34|40|41|42|,120,214,214,45.344955ms
1,4|9|15|18|19|29|30|34|40|41|42|,120,214,214,45.082121ms
1,4|9|15|18|19|29|30|34|40|41|42|,120,214,214,45.222059ms
1,4|9|15|18|19|29|30|34|40|41|42|,120,214,214,45.412292ms
1,4|9|15|18|19|29|30|34|40|41|42|,120,214,214,45.361544ms
1,4|9|15|18|19|29|30|34|40|41|42|,120,214,214,45.365512ms
1,4|9|15|18|19|29|30|34|40|41|42|,120,214,214,45.31263ms
1,4|9|15|18|19|29|30|34|40|41|42|,120,214,214,45.439232ms
1,4|9|15|18|19|29|30|34|40|41|42|,120,214,214,45.422754ms
1,4|9|15|18|19|29|30|34|40|41|42|,120,214,214,45.218431ms
1,4|9|15|18|19|29|30|34|40|41|42|,120,214,214,45.656672ms
1,4|9|15|18|19|29|30|34|40|41|42|,120,214,214,45.497136ms
1,4|9|15|18|19|29|30|34|40|41|42|,120,214,214,45.314377ms
1,4|9|15|18|19|29|30|34|40|41|42|,120,214,214,45.453164ms
1,4|9|15|18|19|29|30|34|40|41|42|,120,214,214,45.453447ms
1,4|8|9|15|18|19|29|30|34|38|40|42|,119,215,214,45.226577ms
1,4|8|9|15|18|19|29|30|34|38|40|42|,119,215,214,45.661833ms
1,4|8|9|15|18|19|29|30|34|38|40|42|,119,215,214,45.89262ms
1,4|8|9|15|18|19|29|30|34|38|40|42|,119,215,214,45.482551ms
1,4|8|9|15|18|19|29|30|34|38|40|42|,119,215,214,45.510691ms
1,4|8|9|15|18|19|29|30|34|38|40|42|,119,215,214,45.616582ms
1,4|8|9|15|18|19|29|30|34|38|40|42|,119,215,214,45.332313ms
1,4|8|9|15|18|19|29|30|34|38|40|42|,119,215,214,45.32495ms
1,4|8|9|15|18|19|29|30|34|38|40|42|,119,215,214,45.475291ms
1,4|8|9|15|18|19|29|30|34|38|40|42|,119,215,214,45.513393ms
1,4|8|9|15|18|19|29|30|34|38|40|42|,119,215,214,45.626814ms
1,4|8|9|15|18|19|29|30|34|38|40|42|,119,215,214,45.433748ms
1,4|8|9|15|18|19|29|30|34|38|40|42|,119,215,214,45.11077ms
1,4|8|9|15|18|19|29|30|34|38|40|42|,119,215,214,45.77472ms
1,4|8|9|15|18|19|29|30|34|38|40|42|,119,215,214,45.479248ms
1,4|8|9|15|18|19|29|30|34|38|40|42|,119,215,214,45.499796ms
1,4|8|9|15|18|19|29|30|34|38|40|42|,119,215,214,45.455305ms
1,4|8|9|15|18|19|29|30|34|38|40|42|,119,215,214,45.444053ms
1,4|8|9|15|18|19|29|30|34|38|40|42|,119,215,214,45.448303ms
1,4|8|9|15|18|19|29|30|34|38|40|42|,119,215,214,45.3546ms
1,4|8|9|15|18|19|29|30|34|38|40|42|,119,215,214,44.972222ms
1,4|8|9|15|18|19|29|30|34|38|40|42|,119,215,214,45.731964ms
1,4|8|9|15|18|19|29|30|34|38|40|42|,119,215,214,45.395767ms
1,4|8|9|15|18|19|29|30|34|38|40|42|,119,215,214,45.499474ms
1,4|8|9|15|18|19|29|30|34|38|40|42|,119,215,214,45.817235ms
1,4|8|9|15|18|19|29|30|34|38|40|42|,119,215,214,45.226956ms
1,4|8|9|15|18|19|29|30|34|38|40|42|,119,215,214,45.314462ms
1,4|8|9|15|18|19|29|30|34|38|40|42|,119,215,214,45.045879ms
1,4|8|9|15|18|19|29|30|34|38|40|42|,119,215,214,45.530149ms
1,4|8|9|15|18|19|29|30|34|38|40|42|,119,215,214,45.36293ms
1,4|8|9|15|18|19|29|30|34|38|40|42|,119,215,214,45.298452ms
1,4|8|9|15|18|19|29|30|34|38|40|42|,119,215,214,45.130548ms
1,4|8|9|15|18|19|29|30|34|38|40|42|,119,215,214,45.967277ms
1,4|8|9|15|18|19|29|30|34|38|40|42|,119,215,214,45.518424ms
1,4|8|9|15|18|19|29|30|34|38|40|42|,119,215,214,45.667921ms
1,4|8|9|15|18|19|29|30|34|38|40|42|,119,215,214,45.69122ms
1,4|8|9|15|18|19|29|30|34|38|40|42|,119,215,214,45.668409ms
1,4|8|9|15|18|19|29|30|34|38|40|42|,119,215,214,45.481396ms
1,4|8|9|15|18|19|29|30|34|38|40|42|,119,215,214,45.473961ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,214,45.391364ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,214,45.237267ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,214,45.753301ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,214,45.292409ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,215,45.629466ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,215,45.465674ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,215,45.560227ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,215,45.851053ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,215,45.886276ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,215,45.889313ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,215,45.544241ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,215,45.845648ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,215,46.482524ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,215,45.767899ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,215,45.513034ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,215,45.362207ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,215,45.413011ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,215,45.595819ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,215,45.313131ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,215,45.490394ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,45.396271ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,45.638876ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,45.349287ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,45.631865ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,45.916511ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,46.046113ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,45.585195ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,45.727413ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,45.549814ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,45.384769ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,45.906648ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,45.674817ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,45.683589ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,45.207229ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,45.429156ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,45.537104ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,45.614429ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,45.276622ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,45.621817ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,45.602842ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,45.54403ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,45.474079ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,45.814784ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,45.399739ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,45.481914ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,45.425126ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,45.772259ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,46.152384ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,45.741029ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,45.236452ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,45.884405ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,45.432362ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,45.912805ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,45.6244ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,45.682448ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,45.541356ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,45.39596ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,45.494861ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,45.364573ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,45.406135ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,45.298592ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,45.44836ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,45.386506ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,45.576187ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,45.564589ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,45.760786ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,45.717526ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,45.329195ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,45.880224ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,45.443412ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,45.973509ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,45.904205ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,45.849417ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,45.70761ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,45.626098ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,45.531568ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,45.819085ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,45.350186ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,45.578276ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,45.648373ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,45.343347ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,45.691494ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,45.553756ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,45.525818ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,45.869997ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,45.435367ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,46.332215ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,45.350293ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,45.329396ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,45.231646ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,45.95445ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,45.406416ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,45.557763ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,45.463638ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,46.377829ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,45.68299ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,45.739115ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,45.679184ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,45.606381ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,45.758303ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,45.631357ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,45.527368ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,45.622044ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,45.630286ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,45.808524ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,45.995948ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,45.78868ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,45.572461ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,46.233652ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,47.004769ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,46.365794ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,45.960004ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,45.377256ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,46.338924ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,46.025075ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,45.770951ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,45.620539ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,45.626889ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,45.547575ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,45.81091ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,45.701612ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,45.566957ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,45.721475ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,45.477554ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,46.006167ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,45.659154ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,45.532822ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,45.765749ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,45.599212ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,45.525489ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,45.799189ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,46.254112ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,45.947457ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,46.025588ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,45.241074ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,45.612058ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,45.42395ms
