sample,bestValue,bestWeight,bestFitness,average,time
1,4|5|8|9|18|19|29|30|34|40|42|,118,209,207,22.684729ms
1,4|8|9|10|15|18|29|30|33|34|40|42|,120,212,208,22.682755ms
1,4|8|9|10|15|18|29|30|33|34|40|42|,120,212,208,22.711387ms
1,4|8|9|10|15|18|29|30|33|34|40|42|,120,212,208,22.757746ms
1,4|8|9|10|15|18|29|30|33|34|40|42|,120,212,208,22.687948ms
1,4|8|9|10|15|18|29|30|33|34|40|42|,120,212,208,22.600859ms
1,4|8|9|10|15|18|29|30|33|34|40|42|,120,212,208,22.695668ms
1,4|8|9|10|15|18|29|30|33|34|40|42|,120,212,208,22.725525ms
1,4|8|9|10|15|18|29|30|33|34|40|42|,120,212,208,22.627727ms
1,4|8|9|10|15|18|29|30|33|34|40|42|,120,212,208,22.930914ms
1,4|8|9|10|15|18|29|30|33|34|40|42|,120,212,209,22.650873ms
1,4|5|8|9|18|19|24|29|30|34|40|42|,120,213,209,22.516157ms
1,4|5|8|9|18|19|24|29|30|34|40|42|,120,213,209,22.763764ms
1,4|5|8|9|18|19|24|29|30|34|40|42|,120,213,209,22.74409ms
1,4|5|8|9|18|19|24|29|30|34|40|42|,120,213,209,22.760321ms
1,4|5|8|9|18|19|24|29|30|34|40|42|,120,213,209,22.768141ms
1,4|8|9|15|18|22|25|29|30|34|38|40|42|,120,213,210,22.626536ms
1,4|5|8|9|18|19|24|29|30|34|40|42|,120,213,210,22.93189ms
1,4|5|8|9|18|19|24|29|30|34|40|42|,120,213,210,22.710971ms
1,4|8|9|15|18|24|25|29|30|34|38|40|42|,119,213,211,22.730725ms
1,4|5|8|9|18|19|24|29|30|34|40|42|,120,213,211,22.599744ms
1,4|5|8|9|18|19|24|29|30|34|40|42|,120,213,211,22.715524ms
1,4|8|9|15|18|22|25|29|30|34|38|40|42|,120,213,212,22.751115ms
1,4|8|9|15|18|24|25|29|30|34|38|40|42|,119,213,212,22.933926ms
1,4|9|15|18|19|29|30|34|40|41|42|,120,214,212,22.764451ms
1,4|9|15|18|19|29|30|34|40|41|42|,120,214,212,22.674342ms
1,4|9|15|18|19|29|30|34|40|41|42|,120,214,212,22.580026ms
1,4|8|9|10|15|18|24|25|29|30|34|38|40|42|,120,214,212,22.728675ms
1,4|9|15|18|19|29|30|34|40|41|42|,120,214,213,22.708783ms
1,4|8|9|10|15|18|24|25|29|30|34|38|40|42|,120,214,213,22.761961ms
1,4|8|9|10|15|18|24|25|29|30|34|38|40|42|,120,214,213,22.858641ms
1,4|8|9|10|15|18|24|25|29|30|34|38|40|42|,120,214,213,22.705447ms
1,4|8|9|10|15|18|24|25|29|30|34|38|40|42|,120,214,213,22.797946ms
1,4|8|9|10|15|18|24|25|29|30|34|38|40|42|,120,214,213,22.865639ms
1,4|8|9|10|15|18|24|25|29|30|34|38|40|42|,120,214,213,22.698836ms
1,4|9|15|18|19|29|30|34|40|41|42|,120,214,213,22.950297ms
1,4|8|9|10|15|18|22|24|29|30|34|38|40|42|,120,215,213,22.872784ms
1,4|8|9|10|15|18|22|24|29|30|34|38|40|42|,120,215,213,22.748539ms
1,4|8|9|10|15|18|22|24|29|30|34|38|40|42|,120,215,213,22.858711ms
1,4|8|9|10|15|18|22|24|29|30|34|38|40|42|,120,215,213,22.90241ms
1,4|8|9|15|18|19|29|30|34|38|40|42|,119,215,213,22.676618ms
1,4|8|9|15|18|19|29|30|34|38|40|42|,119,215,213,22.833042ms
1,4|8|9|15|18|19|29|30|34|38|40|42|,119,215,213,22.736167ms
1,4|8|9|15|18|19|29|30|34|38|40|42|,119,215,214,22.77025ms
1,4|8|9|15|18|19|29|30|34|38|40|42|,119,215,214,22.774137ms
1,4|8|9|15|18|19|29|30|34|38|40|42|,119,215,214,22.816633ms
1,4|9|10|15|18|19|24|25|29|30|34|38|40|42|,120,215,214,22.63199ms
1,4|8|9|15|18|19|29|30|34|38|40|42|,119,215,214,22.556813ms
1,4|9|10|15|18|19|24|25|29|30|34|38|40|42|,120,215,214,22.796567ms
1,4|8|9|15|18|19|29|30|34|38|40|42|,119,215,214,22.676966ms
1,4|9|10|15|18|19|24|25|29|30|34|38|40|42|,120,215,214,22.758236ms
1,4|8|9|15|18|19|29|30|34|38|40|42|,119,215,214,22.625319ms
1,4|8|9|10|15|18|22|24|29|30|34|38|40|42|,120,215,214,22.730276ms
1,4|9|10|15|18|19|24|25|29|30|34|38|40|42|,120,215,214,22.760666ms
1,4|9|10|15|18|19|24|25|29|30|34|38|40|42|,120,215,214,22.897711ms
1,4|8|9|10|15|18|22|24|29|30|34|38|40|42|,120,215,214,23.238981ms
1,4|9|10|15|18|19|22|24|29|30|34|38|40|42|,120,216,214,22.774772ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,215,22.806085ms
1,4|9|10|15|18|19|22|24|29|30|34|38|40|42|,120,216,215,22.681698ms
1,4|9|10|15|18|19|22|24|29|30|34|38|40|42|,120,216,215,22.919062ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,215,22.825798ms
1,4|9|10|15|18|19|22|24|29|30|34|38|40|42|,120,216,215,22.69354ms
1,4|9|10|15|18|19|22|24|29|30|34|38|40|42|,120,216,215,22.491205ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,215,22.832634ms
1,4|9|10|15|18|19|22|24|29|30|34|38|40|42|,120,216,215,22.639866ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,215,22.928734ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,215,22.668212ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,215,22.808655ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,215,23.014304ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,215,22.736876ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,215,22.634594ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,215,22.731404ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,215,22.778933ms
1,4|9|10|15|18|19|22|24|29|30|34|38|40|42|,120,216,215,22.87061ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,215,22.803594ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.684154ms
1,4|9|10|15|18|19|22|24|29|30|34|38|40|42|,120,216,216,22.788017ms
1,4|9|10|15|18|19|22|24|29|30|34|38|40|42|,120,216,216,22.640747ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.909844ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.78315ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.733241ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.915204ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.565045ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.841913ms
1,4|9|10|15|18|19|22|24|29|30|34|38|40|42|,120,216,216,22.774506ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,23.002308ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.809722ms
1,4|9|10|15|18|19|22|24|29|30|34|38|40|42|,120,216,216,22.795306ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.689932ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.744625ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.805565ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.723753ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.66757ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.905976ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.645041ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.667615ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.841325ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.608361ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.750031ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.774177ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.785255ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.802096ms
1,4|9|10|15|18|19|22|24|29|30|34|38|40|42|,120,216,216,22.829967ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.820674ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.813121ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.686353ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.52884ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.829876ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,23.00614ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.707346ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.76635ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.816525ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.728217ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.710339ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.673186ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.628902ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.81337ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.850108ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.762792ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.721695ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.787226ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.682324ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.758743ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.895004ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.855345ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.704298ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.733213ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.933577ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.690428ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.788067ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.525354ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.556128ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.759587ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.780025ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.675223ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.843587ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.503472ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.820816ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.923973ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.875205ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.901887ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.778388ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.697389ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,23.010552ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.836852ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,23.027583ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.682603ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.856125ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,23.028907ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,23.004713ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,23.121309ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.944451ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.925285ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,23.022148ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.774204ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.723587ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,23.066241ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.763634ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.757302ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.89393ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.905043ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.667261ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.718036ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.787921ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.701267ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,23.055248ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,23.129549ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.792436ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.854812ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.748376ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.824224ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.85645ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.690322ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.684243ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.696803ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.73029ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.611339ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.816163ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.698908ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,23.026344ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.943576ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.910434ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.82082ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.83597ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.748012ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.675897ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.722481ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.852438ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.579615ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.846309ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.813004ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.575538ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.939313ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.617943ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.782697ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.786405ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.91146ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.773964ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.874813ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.624031ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.719056ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.977432ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.826816ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.816001ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.600183ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.819632ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.774302ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.846787ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.527305ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.584908ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.780627ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.77046ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.687314ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.836435ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.81635ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.68267ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.820323ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.66335ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.824727ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.748267ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.899725ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.820086ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.798069ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.826829ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.698251ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.761882ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.873685ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,23.392254ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,23.435389ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.849183ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.797039ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,23.128962ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,23.229579ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,23.147542ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,23.103464ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.891531ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.783333ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.93122ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.79809ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.925917ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.853914ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.671572ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.813347ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.916963ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.659971ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.70998ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.757502ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.927362ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.944934ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.783809ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.590272ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.688053ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.835746ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.796574ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.673464ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.578735ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.722182ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.696327ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.836531ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.613605ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.670918ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.844568ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.837179ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.616843ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.661972ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.726347ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.748016ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.703438ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.623057ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.716958ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.826262ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.719982ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.673847ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.709546ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.69178ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.600488ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.842037ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.839064ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.620784ms
