sample,bestValue,bestWeight,bestFitness,average,time
1,4|8|9|10|14|15|18|19|24|29|30|34|40|42|,119,212,209,22.110797ms
1,4|8|9|10|14|15|18|19|24|29|30|34|40|42|,119,212,209,22.177877ms
1,4|8|9|10|14|15|18|19|24|29|30|34|40|42|,119,212,209,22.103784ms
1,4|8|9|10|14|15|18|19|24|29|30|34|40|42|,119,212,209,22.098806ms
1,4|8|9|10|14|15|18|19|24|29|30|34|40|42|,119,212,209,22.183734ms
1,4|8|9|10|14|15|18|19|24|29|30|34|40|42|,119,212,210,22.121091ms
1,4|8|9|10|14|15|18|19|24|29|30|34|40|42|,119,212,210,22.098272ms
1,4|8|9|10|14|15|18|19|24|29|30|34|40|42|,119,212,210,22.203016ms
1,4|8|9|10|14|15|18|19|24|29|30|34|40|42|,119,212,210,22.092363ms
1,4|8|9|10|14|15|18|19|24|29|30|34|40|42|,119,212,210,22.110336ms
1,4|8|9|10|14|15|18|19|24|29|30|34|40|42|,119,212,210,22.183106ms
1,4|8|9|10|14|15|18|19|24|29|30|34|40|42|,119,212,210,22.463647ms
1,4|8|9|10|14|15|18|19|24|29|30|34|40|42|,119,212,210,22.676442ms
1,4|8|9|10|14|15|18|19|24|29|30|34|40|42|,119,212,210,22.845349ms
1,4|8|9|10|14|15|18|19|24|29|30|34|40|42|,119,212,210,22.384588ms
1,4|8|9|10|14|15|18|19|24|29|30|34|40|42|,119,212,210,22.176041ms
1,4|8|9|10|14|15|18|19|24|29|30|34|40|42|,119,212,210,22.270695ms
1,4|8|9|10|14|15|18|19|24|29|30|34|40|42|,119,212,210,22.146085ms
1,4|8|9|10|14|15|18|19|24|29|30|34|40|42|,119,212,211,22.157346ms
1,4|8|9|10|14|15|18|19|24|29|30|34|40|42|,119,212,211,22.265941ms
1,4|8|9|18|22|24|27|29|30|34|38|40|42|,120,212,211,22.193705ms
1,4|8|9|10|14|15|18|19|24|29|30|34|40|42|,119,212,211,22.177968ms
1,4|8|9|10|14|15|18|19|24|29|30|34|40|42|,119,212,211,22.291671ms
1,4|8|9|10|14|15|18|19|24|29|30|34|40|42|,119,212,211,22.255196ms
1,4|8|9|10|14|15|18|19|24|29|30|34|40|42|,119,212,211,22.203238ms
1,4|8|9|10|14|15|18|19|24|29|30|34|40|42|,119,212,211,22.489239ms
1,4|8|9|10|14|18|22|24|29|30|34|38|40|42|,120,212,211,22.245587ms
1,4|8|9|10|14|15|18|19|24|29|30|34|40|42|,119,212,211,22.23032ms
1,4|8|9|10|14|15|18|19|24|29|30|34|40|42|,119,212,211,22.320085ms
1,4|9|12|15|18|22|24|29|30|34|38|40|42|,120,212,211,22.21951ms
1,4|8|9|18|22|24|27|29|30|34|38|40|42|,120,212,211,22.181697ms
1,4|8|9|10|14|15|18|19|24|29|30|34|40|42|,119,212,211,22.281317ms
1,4|8|9|10|14|15|18|19|24|29|30|34|40|42|,119,212,211,22.230779ms
1,4|8|9|10|15|18|19|22|24|29|30|34|40|42|,119,214,211,22.234611ms
1,4|8|9|10|15|18|19|22|24|29|30|34|40|42|,119,214,211,22.264423ms
1,4|8|9|10|15|18|19|22|24|29|30|34|40|42|,119,214,211,22.215105ms
1,4|8|9|10|15|18|19|22|24|29|30|34|40|42|,119,214,211,22.247435ms
1,4|8|9|10|15|18|19|22|24|29|30|34|40|42|,119,214,211,22.225129ms
1,4|8|9|10|15|18|19|22|24|29|30|34|40|42|,119,214,211,22.209362ms
1,4|8|9|10|15|18|19|22|24|29|30|34|40|42|,119,214,211,22.208593ms
1,4|8|9|10|15|18|19|22|24|29|30|34|40|42|,119,214,211,22.291088ms
1,4|8|9|10|15|18|19|22|24|29|30|34|40|42|,119,214,212,22.213404ms
1,4|8|9|10|15|18|19|22|24|29|30|34|40|42|,119,214,212,22.196105ms
1,4|8|9|10|15|18|19|22|24|29|30|34|40|42|,119,214,212,22.291179ms
1,4|8|9|10|15|18|19|22|24|29|30|34|40|42|,119,214,212,22.080487ms
1,4|8|9|10|15|18|19|22|24|29|30|34|40|42|,119,214,212,22.094796ms
1,4|8|9|10|15|18|19|22|24|29|30|34|40|42|,119,214,212,22.18586ms
1,4|8|9|10|15|18|19|22|24|29|30|34|40|42|,119,214,212,22.135136ms
1,4|8|9|10|15|18|19|22|24|29|30|34|40|42|,119,214,212,22.159935ms
1,4|8|9|10|15|18|19|22|24|29|30|34|40|42|,119,214,212,22.132472ms
1,4|8|9|10|15|18|19|22|24|29|30|34|40|42|,119,214,212,22.119722ms
1,4|8|9|10|15|18|19|22|24|29|30|34|40|42|,119,214,212,22.128009ms
1,4|8|9|10|15|18|19|22|24|29|30|34|40|42|,119,214,212,22.193574ms
1,4|8|9|10|15|18|19|22|24|29|30|34|40|42|,119,214,212,22.10627ms
1,4|8|9|10|15|18|19|22|24|29|30|34|40|42|,119,214,212,22.115535ms
1,4|8|9|10|15|18|19|22|24|29|30|34|40|42|,119,214,212,22.129053ms
1,4|8|9|10|15|18|19|22|24|29|30|34|40|42|,119,214,212,22.124953ms
1,4|8|9|10|15|18|19|22|24|29|30|34|40|42|,119,214,212,22.10115ms
1,4|8|9|10|15|18|19|22|24|29|30|34|40|42|,119,214,212,22.184983ms
1,4|8|9|10|15|18|19|22|24|29|30|34|40|42|,119,214,212,22.312956ms
1,4|8|9|10|15|18|19|22|24|29|30|34|40|42|,119,214,212,22.116203ms
1,4|8|9|10|15|18|19|22|24|29|30|34|40|42|,119,214,212,22.133978ms
1,4|8|9|10|15|18|19|22|24|29|30|34|40|42|,119,214,212,22.12891ms
1,4|8|9|10|15|18|19|22|24|29|30|34|40|42|,119,214,212,22.123941ms
1,4|8|9|10|15|18|19|22|24|29|30|34|40|42|,119,214,212,22.219485ms
1,4|8|9|10|15|18|19|22|24|29|30|34|40|42|,119,214,212,22.126996ms
1,4|8|9|10|15|18|19|22|24|29|30|34|40|42|,119,214,212,22.105599ms
1,4|8|9|10|15|18|19|22|24|29|30|34|40|42|,119,214,212,22.131685ms
1,4|8|9|10|15|18|19|22|24|29|30|34|40|42|,119,214,212,22.108178ms
1,4|8|9|10|15|18|19|22|24|29|30|34|40|42|,119,214,212,22.12148ms
1,4|8|9|10|15|18|19|22|24|29|30|34|40|42|,119,214,212,22.221476ms
1,4|8|9|10|15|18|19|22|24|29|30|34|40|42|,119,214,212,22.158322ms
1,4|8|9|10|15|18|19|22|24|29|30|34|40|42|,119,214,212,22.126333ms
1,4|8|9|10|15|18|19|22|24|29|30|34|40|42|,119,214,212,22.131485ms
1,4|8|9|10|15|18|19|22|24|29|30|34|40|42|,119,214,212,22.118805ms
1,4|8|9|10|15|18|19|22|24|29|30|34|40|42|,119,214,212,22.100434ms
1,4|8|9|10|15|18|19|22|24|29|30|34|40|42|,119,214,212,22.192643ms
1,4|8|9|10|15|18|19|22|24|29|30|34|40|42|,119,214,212,22.23435ms
1,4|8|9|10|15|18|19|22|24|29|30|34|40|42|,119,214,212,22.115279ms
1,4|8|9|10|15|18|19|22|24|29|30|34|40|42|,119,214,212,22.144375ms
1,4|8|9|10|15|18|19|22|24|29|30|34|40|42|,119,214,212,22.118583ms
1,4|8|9|10|15|18|19|22|24|29|30|34|40|42|,119,214,212,22.108802ms
1,4|8|9|10|15|18|19|22|24|29|30|34|40|42|,119,214,212,22.153856ms
1,4|8|9|10|15|18|19|22|24|29|30|34|40|42|,119,214,212,22.115091ms
1,4|8|9|10|15|18|19|22|24|29|30|34|40|42|,119,214,212,22.121442ms
1,4|8|9|10|15|18|19|22|24|29|30|34|40|42|,119,214,212,22.190245ms
1,4|8|9|10|15|18|19|22|24|29|30|34|40|42|,119,214,212,22.119456ms
1,4|8|9|10|15|18|19|22|24|29|30|34|40|42|,119,214,212,22.108896ms
1,4|8|9|10|15|18|19|22|24|29|30|34|40|42|,119,214,213,22.14041ms
1,4|8|9|10|15|18|19|22|24|29|30|34|40|42|,119,214,213,22.122343ms
1,4|8|9|10|15|18|19|22|24|29|30|34|40|42|,119,214,213,22.125029ms
1,4|8|9|10|15|18|19|22|24|29|30|34|40|42|,119,214,213,22.181315ms
1,4|8|9|10|15|18|19|22|24|29|30|34|40|42|,119,214,213,22.146789ms
1,4|8|9|10|15|18|19|22|24|29|30|34|40|42|,119,214,213,22.108785ms
1,4|8|9|10|15|18|19|22|24|29|30|34|40|42|,119,214,213,22.129751ms
1,4|8|9|10|15|18|24|25|29|30|34|38|40|42|,120,214,213,22.214332ms
1,4|8|9|10|15|18|19|22|24|29|30|34|40|42|,119,214,213,22.154212ms
1,4|8|9|10|15|18|19|22|24|29|30|34|40|42|,119,214,213,22.219853ms
1,4|8|9|10|15|18|19|22|24|29|30|34|40|42|,119,214,213,22.106457ms
1,4|8|9|10|15|18|19|22|24|29|30|34|40|42|,119,214,213,22.204447ms
1,4|8|9|10|15|18|19|22|24|29|30|34|40|42|,119,214,213,22.169188ms
1,4|8|9|10|15|18|19|22|24|29|30|34|40|42|,119,214,213,22.120673ms
1,4|8|9|10|15|18|24|25|29|30|34|38|40|42|,120,214,213,22.109639ms
1,4|8|9|10|15|18|19|22|24|29|30|34|40|42|,119,214,213,22.1802ms
1,4|8|9|10|15|18|19|22|24|29|30|34|40|42|,119,214,214,22.300882ms
1,4|8|9|10|15|18|19|22|24|29|30|34|40|42|,119,214,214,22.132168ms
1,4|8|9|10|15|18|19|22|24|29|30|34|40|42|,119,214,214,22.307522ms
1,4|8|9|10|15|18|19|22|24|29|30|34|40|42|,119,214,214,22.124086ms
1,4|8|9|10|15|18|22|24|29|30|34|38|40|42|,120,215,214,22.118935ms
1,4|8|9|10|15|18|22|24|29|30|34|38|40|42|,120,215,214,22.252904ms
1,4|8|9|10|15|18|22|24|29|30|34|38|40|42|,120,215,214,22.129473ms
1,4|8|9|10|15|18|22|24|29|30|34|38|40|42|,120,215,214,22.139868ms
1,4|9|10|15|18|19|22|24|29|30|34|38|40|42|,120,216,214,22.151083ms
1,4|9|10|15|18|19|22|24|29|30|34|38|40|42|,120,216,214,22.108202ms
1,4|9|10|15|18|19|22|24|29|30|34|38|40|42|,120,216,214,22.195581ms
1,4|9|10|15|18|19|22|24|29|30|34|38|40|42|,120,216,214,22.154059ms
1,4|9|10|15|18|19|22|24|29|30|34|38|40|42|,120,216,214,22.249706ms
1,4|9|10|15|18|19|22|24|29|30|34|38|40|42|,120,216,214,22.176931ms
1,4|9|10|15|18|19|22|24|29|30|34|38|40|42|,120,216,214,22.216214ms
1,4|9|10|15|18|19|22|24|29|30|34|38|40|42|,120,216,214,22.152227ms
1,4|9|10|15|18|19|22|24|29|30|34|38|40|42|,120,216,214,22.156377ms
1,4|9|10|15|18|19|22|24|29|30|34|38|40|42|,120,216,214,22.162222ms
1,4|9|10|15|18|19|22|24|29|30|34|38|40|42|,120,216,214,22.146562ms
1,4|9|10|15|18|19|22|24|29|30|34|38|40|42|,120,216,214,22.188109ms
1,4|9|10|15|18|19|22|24|29|30|34|38|40|42|,120,216,214,22.245833ms
1,4|9|10|15|18|19|22|24|29|30|34|38|40|42|,120,216,214,22.162323ms
1,4|9|10|15|18|19|22|24|29|30|34|38|40|42|,120,216,214,22.20052ms
1,4|9|10|15|18|19|22|24|29|30|34|38|40|42|,120,216,214,22.152725ms
1,4|9|10|15|18|19|22|24|29|30|34|38|40|42|,120,216,214,22.139973ms
1,4|9|10|15|18|19|22|24|29|30|34|38|40|42|,120,216,214,22.141061ms
1,4|9|10|15|18|19|22|24|29|30|34|38|40|42|,120,216,214,22.209305ms
1,4|9|10|15|18|19|22|24|29|30|34|38|40|42|,120,216,214,22.0766ms
1,4|9|10|15|18|19|22|24|29|30|34|38|40|42|,120,216,214,22.079271ms
1,4|9|10|15|18|19|22|24|29|30|34|38|40|42|,120,216,214,22.125822ms
1,4|9|10|15|18|19|22|24|29|30|34|38|40|42|,120,216,214,22.14388ms
1,4|9|10|15|18|19|22|24|29|30|34|38|40|42|,120,216,214,22.098351ms
1,4|9|10|15|18|19|22|24|29|30|34|38|40|42|,120,216,214,22.117773ms
1,4|9|10|15|18|19|22|24|29|30|34|38|40|42|,120,216,214,22.08374ms
1,4|9|10|15|18|19|22|24|29|30|34|38|40|42|,120,216,214,22.07914ms
1,4|9|10|15|18|19|22|24|29|30|34|38|40|42|,120,216,214,22.182152ms
1,4|9|10|15|18|19|22|24|29|30|34|38|40|42|,120,216,214,22.074923ms
1,4|9|10|15|18|19|22|24|29|30|34|38|40|42|,120,216,214,22.112315ms
1,4|9|10|15|18|19|22|24|29|30|34|38|40|42|,120,216,214,22.146835ms
1,4|9|10|15|18|19|22|24|29|30|34|38|40|42|,120,216,214,22.102205ms
1,4|9|10|15|18|19|22|24|29|30|34|38|40|42|,120,216,214,22.108486ms
1,4|9|10|15|18|19|22|24|29|30|34|38|40|42|,120,216,214,22.16422ms
1,4|9|10|15|18|19|22|24|29|30|34|38|40|42|,120,216,214,22.094776ms
1,4|9|10|15|18|19|22|24|29|30|34|38|40|42|,120,216,214,22.134691ms
1,4|9|10|15|18|19|22|24|29|30|34|38|40|42|,120,216,214,22.221907ms
1,4|9|10|15|18|19|22|24|29|30|34|38|40|42|,120,216,214,22.309033ms
1,4|9|10|15|18|19|22|24|29|30|34|38|40|42|,120,216,214,22.232972ms
1,4|9|10|15|18|19|22|24|29|30|34|38|40|42|,120,216,214,22.295793ms
1,4|9|10|15|18|19|22|24|29|30|34|38|40|42|,120,216,214,22.278779ms
1,4|9|10|15|18|19|22|24|29|30|34|38|40|42|,120,216,214,22.221293ms
1,4|9|10|15|18|19|22|24|29|30|34|38|40|42|,120,216,214,22.320376ms
1,4|9|10|15|18|19|22|24|29|30|34|38|40|42|,120,216,214,22.280584ms
1,4|9|10|15|18|19|22|24|29|30|34|38|40|42|,120,216,214,22.372586ms
1,4|9|10|15|18|19|22|24|29|30|34|38|40|42|,120,216,214,22.314629ms
1,4|9|10|15|18|19|22|24|29|30|34|38|40|42|,120,216,214,22.187558ms
1,4|9|10|15|18|19|22|24|29|30|34|38|40|42|,120,216,214,22.16064ms
1,4|9|10|15|18|19|22|24|29|30|34|38|40|42|,120,216,214,22.218593ms
1,4|9|10|15|18|19|22|24|29|30|34|38|40|42|,120,216,215,22.273798ms
1,4|9|10|15|18|19|22|24|29|30|34|38|40|42|,120,216,215,22.124289ms
1,4|9|10|15|18|19|22|24|29|30|34|38|40|42|,120,216,215,22.163422ms
1,4|9|10|15|18|19|22|24|29|30|34|38|40|42|,120,216,215,22.091425ms
1,4|9|10|15|18|19|22|24|29|30|34|38|40|42|,120,216,215,22.079699ms
1,4|9|10|15|18|19|22|24|29|30|34|38|40|42|,120,216,215,22.103724ms
1,4|9|10|15|18|19|22|24|29|30|34|38|40|42|,120,216,215,22.090803ms
1,4|9|10|15|18|19|22|24|29|30|34|38|40|42|,120,216,215,22.115145ms
1,4|9|10|15|18|19|22|24|29|30|34|38|40|42|,120,216,215,22.2045ms
1,4|9|10|15|18|19|22|24|29|30|34|38|40|42|,120,216,215,22.095361ms
1,4|9|10|15|18|19|22|24|29|30|34|38|40|42|,120,216,215,22.096471ms
1,4|9|10|15|18|19|22|24|29|30|34|38|40|42|,120,216,215,22.162518ms
1,4|9|10|15|18|19|22|24|29|30|34|38|40|42|,120,216,216,22.08868ms
1,4|9|10|15|18|19|22|24|29|30|34|38|40|42|,120,216,216,22.074761ms
1,4|9|10|15|18|19|22|24|29|30|34|38|40|42|,120,216,216,22.123443ms
1,4|9|10|15|18|19|22|24|29|30|34|38|40|42|,120,216,216,22.085687ms
1,4|9|10|15|18|19|22|24|29|30|34|38|40|42|,120,216,216,22.075127ms
1,4|9|10|15|18|19|22|24|29|30|34|38|40|42|,120,216,216,22.121619ms
1,4|9|10|15|18|19|22|24|29|30|34|38|40|42|,120,216,216,22.090186ms
1,4|9|10|15|18|19|22|24|29|30|34|38|40|42|,120,216,216,22.093382ms
1,4|9|10|15|18|19|22|24|29|30|34|38|40|42|,120,216,216,22.179565ms
1,4|9|10|15|18|19|22|24|29|30|34|38|40|42|,120,216,216,22.602218ms
1,4|9|10|15|18|19|22|24|29|30|34|38|40|42|,120,216,216,22.320391ms
1,4|9|10|15|18|19|22|24|29|30|34|38|40|42|,120,216,216,22.130169ms
1,4|9|10|15|18|19|22|24|29|30|34|38|40|42|,120,216,216,22.085484ms
1,4|9|10|15|18|19|22|24|29|30|34|38|40|42|,120,216,216,22.092041ms
1,4|9|10|15|18|19|22|24|29|30|34|38|40|42|,120,216,216,22.171073ms
