sample,bestValue,bestWeight,bestFitness,average,time
1,4|8|9|15|18|19|29|30|34|38|40|42|,119,215,208,22.98701ms
1,4|8|9|15|18|19|29|30|34|38|40|42|,119,215,208,22.785281ms
1,4|8|9|15|18|19|29|30|34|38|40|42|,119,215,208,22.870536ms
1,4|8|9|15|18|19|29|30|34|38|40|42|,119,215,209,23.343887ms
1,4|8|9|15|18|19|29|30|34|38|40|42|,119,215,209,22.99464ms
1,4|8|9|15|18|19|29|30|34|38|40|42|,119,215,210,23.132346ms
1,4|8|9|15|18|19|29|30|34|38|40|42|,119,215,210,22.806199ms
1,4|8|9|15|18|19|29|30|34|38|40|42|,119,215,210,22.96949ms
1,4|8|9|15|18|19|29|30|34|38|40|42|,119,215,210,23.300696ms
1,4|8|9|15|18|19|29|30|34|38|40|42|,119,215,211,22.924573ms
1,4|8|9|15|18|19|29|30|34|38|40|42|,119,215,211,23.176621ms
1,4|8|9|15|18|19|29|30|34|38|40|42|,119,215,211,22.806645ms
1,4|8|9|15|18|19|29|30|34|38|40|42|,119,215,211,22.90744ms
1,4|8|9|15|18|19|29|30|34|38|40|42|,119,215,211,22.779719ms
1,4|8|9|15|18|19|29|30|34|38|40|42|,119,215,212,23.043589ms
1,4|8|9|15|18|19|29|30|34|38|40|42|,119,215,212,23.402267ms
1,4|8|9|15|18|19|29|30|34|38|40|42|,119,215,212,22.961417ms
1,4|8|9|15|18|19|29|30|34|38|40|42|,119,215,212,22.788569ms
1,4|8|9|10|15|18|22|24|29|30|34|38|40|42|,120,215,212,22.787519ms
1,4|8|9|10|15|18|22|24|29|30|34|38|40|42|,120,215,212,22.760938ms
1,4|8|9|10|15|18|22|24|29|30|34|38|40|42|,120,215,212,22.784835ms
1,4|8|9|10|15|18|22|24|29|30|34|38|40|42|,120,215,213,22.628479ms
1,4|8|9|10|15|18|22|24|29|30|34|38|40|42|,120,215,213,22.796085ms
1,4|8|9|10|15|18|22|24|29|30|34|38|40|42|,120,215,213,23.142291ms
1,4|8|9|15|18|19|29|30|34|38|40|42|,119,215,213,22.726393ms
1,4|8|9|15|18|19|29|30|34|38|40|42|,119,215,213,22.890808ms
1,4|8|9|15|18|19|29|30|34|38|40|42|,119,215,213,22.618721ms
1,4|8|9|15|18|19|29|30|34|38|40|42|,119,215,213,22.78179ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,213,22.982846ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,213,22.891576ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,213,22.688626ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,213,22.804074ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,213,22.734819ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,213,23.038743ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,213,23.037853ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,213,22.898724ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,213,22.915226ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,213,22.804008ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,214,22.812349ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,214,22.693498ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,214,22.922377ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,214,22.704001ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,214,22.816585ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,214,22.84954ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,214,22.689185ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,214,22.906645ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,214,22.724718ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,214,22.826777ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,214,22.760964ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,214,22.909432ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,214,22.850588ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,214,22.802392ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,214,22.880073ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,214,22.73949ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,214,23.000461ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,215,22.999731ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,215,22.984363ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,215,22.705372ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,215,22.771464ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,215,22.785437ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,215,22.564177ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,215,22.740294ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,215,22.836809ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,215,23.138355ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,215,22.775267ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,215,23.035178ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,215,22.76126ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,215,23.046461ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,215,22.741956ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,215,22.804881ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,215,22.644523ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,215,22.817857ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,215,22.877052ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,215,22.996ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,215,23.586703ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,215,22.937718ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.808963ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.680778ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.902799ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.721699ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,23.175397ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,23.157815ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.919962ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,23.038482ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.771349ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.805413ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.836037ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.747122ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.834386ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.953239ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.792657ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.603319ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.685512ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,23.009141ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.758033ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.623354ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.609826ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.875754ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.971621ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.972498ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.716277ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.833229ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.925399ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.788672ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.886681ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.873905ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.965109ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,23.022512ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.965037ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.985057ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.675392ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.804544ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.8736ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.648924ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.801726ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.763683ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,23.128681ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,23.014933ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.976185ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.890818ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.873839ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,23.187101ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.875556ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.573109ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.956499ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,23.073732ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.888025ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.832653ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.922441ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.951307ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,23.027756ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.940683ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.783133ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.823806ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,23.109546ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.685655ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.713839ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,23.015623ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.607345ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.99059ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,23.167393ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.686614ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.584169ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,23.108976ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.843137ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.927697ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.791808ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.888268ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.973839ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.717563ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.843477ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.688713ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,23.084961ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.913061ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.62902ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.931408ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.732106ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.78936ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.995333ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.989221ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.86022ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.949415ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.890915ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,23.125869ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,23.145309ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.717602ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.881052ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.968558ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.740265ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,23.111621ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,23.274476ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.617373ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.807245ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,23.097729ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.932358ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.855099ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.758987ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.653349ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.63987ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.976121ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.762009ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.943617ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,23.007959ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,23.067527ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.743983ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.852927ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.703848ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.71318ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,23.039517ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,23.007462ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.989134ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.857924ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.928199ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.707922ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.978307ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.860899ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.726022ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.840268ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.660098ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.661999ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.796331ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,23.028507ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.707784ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.982123ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.888433ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,23.080977ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,23.110873ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.701511ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.903546ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.815482ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,23.033343ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.882489ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.726195ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.668459ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.797546ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.809906ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.568058ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.669667ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.553504ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.817926ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.735381ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.695708ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.826617ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.739061ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.984403ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.785227ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.728461ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.943108ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.900733ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.871788ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.734953ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,23.047524ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.997112ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.85955ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.875659ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.764572ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.772998ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.756901ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,23.064515ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.967219ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.820836ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.747717ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.814304ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.731984ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.807342ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.859765ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.76204ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.688972ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.827635ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.901144ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.814553ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.810552ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,23.003334ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,23.071178ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.877702ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.829082ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.724539ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.760666ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.907011ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,23.157958ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,23.030416ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,23.086103ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.715275ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.857946ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.915522ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,23.365548ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,23.053598ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.779081ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.712383ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,23.073555ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,23.146413ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.669199ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,23.120171ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,22.789089ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,23.109177ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,23.102725ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,23.472067ms
1,4|8|9|10|15|18|19|29|30|34|38|40|42|,120,216,216,23.826277ms
