-1.28313E+02	 5.46233E+02
-1.23403E+02	 5.46167E+02
-1.18495E+02	 5.46650E+02
-1.13590E+02	 5.46333E+02
-1.08688E+02	 5.46117E+02
-1.03788E+02	 5.46567E+02
-9.88916E+01	 5.46617E+02
-9.39973E+01	 5.47150E+02
-8.91057E+01	 5.46383E+02
-8.42168E+01	 5.46517E+02
-7.93305E+01	 5.46083E+02
-7.44468E+01	 5.46567E+02
-6.95658E+01	 5.46250E+02
-6.46874E+01	 5.46267E+02
-5.98116E+01	 5.46717E+02
-5.49385E+01	 5.46167E+02
-5.00680E+01	 5.47483E+02
-4.52002E+01	 5.47117E+02
-4.03349E+01	 5.47750E+02
-3.54723E+01	 5.47533E+02
-3.06124E+01	 5.48333E+02
-2.57550E+01	 5.49133E+02
-2.09003E+01	 5.49217E+02
-1.60482E+01	 5.51683E+02
-1.11987E+01	 5.58850E+02
-6.35180E+00	 6.49283E+02
-1.50754E+00	 1.75725E+03
 3.33412E+00	 2.78313E+03
 8.17317E+00	 1.37540E+03
 1.30096E+01	 5.71017E+02
 1.78434E+01	 5.50433E+02
 2.26747E+01	 5.48083E+02
 2.75033E+01	 5.47533E+02
 3.23294E+01	 5.47250E+02
 3.71528E+01	 5.46950E+02
 4.19736E+01	 5.46667E+02
 4.67919E+01	 5.47167E+02
 5.16075E+01	 5.46567E+02
 5.64206E+01	 5.47133E+02
 6.12311E+01	 5.47233E+02
 6.60390E+01	 5.47733E+02
 7.08443E+01	 5.49600E+02
 7.56470E+01	 5.62333E+02
 8.04472E+01	 6.10967E+02
 8.52448E+01	 6.90117E+02
 9.00398E+01	 7.51583E+02
 9.48322E+01	 7.77150E+02
 9.96221E+01	 7.85283E+02
 1.04409E+02	 7.99467E+02
 1.09194E+02	 7.96283E+02
 1.13976E+02	 7.94317E+02
 1.18756E+02	 7.95417E+02
 1.23533E+02	 7.90783E+02
 1.28307E+02	 7.78583E+02
 1.33079E+02	 7.68417E+02
 1.37849E+02	 7.58817E+02
 1.42615E+02	 7.49533E+02
 1.47380E+02	 7.36950E+02
 1.52141E+02	 7.29133E+02
 1.56901E+02	 7.18483E+02
 1.61657E+02	 7.09783E+02
 1.66411E+02	 6.94800E+02
 1.71163E+02	 6.89117E+02
 1.75912E+02	 6.86933E+02
 1.80658E+02	 6.76167E+02
 1.85402E+02	 6.72750E+02
 1.90143E+02	 6.69217E+02
 1.94882E+02	 6.63100E+02
 1.99619E+02	 6.64683E+02
 2.04352E+02	 6.60583E+02
 2.09084E+02	 6.57933E+02
 2.13812E+02	 6.56333E+02
 2.18539E+02	 6.49750E+02
 2.23262E+02	 6.45583E+02
 2.27983E+02	 6.46733E+02
 2.32702E+02	 6.39883E+02
 2.37418E+02	 6.39250E+02
 2.42132E+02	 6.38467E+02
 2.46843E+02	 6.36200E+02
 2.51551E+02	 6.32967E+02
 2.56258E+02	 6.32433E+02
 2.60961E+02	 6.30067E+02
 2.65662E+02	 6.28883E+02
 2.70361E+02	 6.27567E+02
 2.75057E+02	 6.25950E+02
 2.79750E+02	 6.26183E+02
 2.84442E+02	 6.24600E+02
 2.89130E+02	 6.22650E+02
 2.93816E+02	 6.22117E+02
 2.98500E+02	 6.22800E+02
 3.03181E+02	 6.20083E+02
 3.07860E+02	 6.19767E+02
 3.12536E+02	 6.21383E+02
 3.17209E+02	 6.20600E+02
 3.21881E+02	 6.19467E+02
 3.26549E+02	 6.18817E+02
 3.31215E+02	 6.15550E+02
 3.35879E+02	 6.15650E+02
